date,state,total_cases_cum,total_death_cum,total_cases,total_death
2022-03-27,AK,238420,1189,0.0,0.0
2022-03-28,AK,238420,1189,0.0,0.0
2022-03-29,AK,238420,1189,0.0,0.0
2022-03-31,AK,239233,1195,0.0,0.0
2022-04-02,AK,239750,1195,0.0,0.0
2022-04-03,AK,239750,1195,0.0,0.0
2022-04-04,AK,239750,1195,0.0,0.0
2022-04-05,AK,239750,1195,0.0,0.0
2022-04-07,AK,240674,1195,0.0,0.0
2022-04-08,AK,240674,1195,0.0,0.0
2022-04-09,AK,240674,1195,0.0,0.0
2022-04-10,AK,240674,1195,0.0,0.0
2022-04-11,AK,240674,1195,0.0,0.0
2022-04-12,AK,240674,1195,0.0,0.0
2022-04-14,AK,241959,1202,0.0,0.0
2022-04-15,AK,241959,1202,0.0,0.0
2022-04-16,AK,241959,1202,0.0,0.0
2022-04-17,AK,241959,1202,0.0,0.0
2022-04-18,AK,241959,1202,0.0,0.0
2022-04-19,AK,241959,1202,0.0,0.0
2022-04-21,AK,243466,1215,0.0,0.0
2022-04-22,AK,243466,1215,0.0,0.0
2022-04-23,AK,243466,1215,0.0,0.0
2022-04-24,AK,243466,1215,0.0,0.0
2022-04-25,AK,243466,1215,0.0,0.0
2022-04-26,AK,243466,1215,0.0,0.0
2022-04-28,AK,244914,1219,0.0,0.0
2022-04-29,AK,244914,1219,0.0,0.0
2022-04-30,AK,244914,1219,0.0,0.0
2022-05-01,AK,244914,1219,0.0,0.0
2022-05-02,AK,244914,1219,0.0,0.0
2022-05-03,AK,244914,1219,0.0,0.0
2022-05-05,AK,246345,1220,0.0,0.0
2022-05-06,AK,246345,1220,0.0,0.0
2022-05-07,AK,246345,1220,0.0,0.0
2022-05-08,AK,246345,1220,0.0,0.0
2022-05-09,AK,246345,1220,0.0,0.0
2022-05-10,AK,246345,1220,0.0,0.0
2022-05-12,AK,247865,1235,0.0,0.0
2022-05-13,AK,247865,1235,0.0,0.0
2020-01-22,AL,0,0,0.0,0.0
2020-01-23,AL,0,0,0.0,0.0
2020-01-24,AL,0,0,0.0,0.0
2020-01-25,AL,0,0,0.0,0.0
2020-01-26,AL,0,0,0.0,0.0
2020-01-27,AL,0,0,0.0,0.0
2020-01-28,AL,0,0,0.0,0.0
2020-01-29,AL,0,0,0.0,0.0
2020-01-30,AL,0,0,0.0,0.0
2020-01-31,AL,0,0,0.0,0.0
2020-02-01,AL,0,0,0.0,0.0
2020-02-02,AL,0,0,0.0,0.0
2020-02-03,AL,0,0,0.0,0.0
2020-02-04,AL,0,0,0.0,0.0
2020-02-05,AL,0,0,0.0,0.0
2020-02-06,AL,0,0,0.0,0.0
2020-02-07,AL,0,0,0.0,0.0
2020-02-08,AL,0,0,0.0,0.0
2020-02-09,AL,0,0,0.0,0.0
2020-02-10,AL,0,0,0.0,0.0
2020-02-11,AL,0,0,0.0,0.0
2020-02-12,AL,0,0,0.0,0.0
2020-02-13,AL,0,0,0.0,0.0
2020-02-14,AL,0,0,0.0,0.0
2020-02-15,AL,0,0,0.0,0.0
2020-02-16,AL,0,0,0.0,0.0
2020-02-17,AL,0,0,0.0,0.0
2020-02-18,AL,0,0,0.0,0.0
2020-02-19,AL,0,0,0.0,0.0
2020-02-20,AL,0,0,0.0,0.0
2020-02-21,AL,0,0,0.0,0.0
2020-02-22,AL,0,0,0.0,0.0
2020-02-23,AL,0,0,0.0,0.0
2020-02-24,AL,0,0,0.0,0.0
2020-02-25,AL,0,0,0.0,0.0
2020-02-26,AL,0,0,0.0,0.0
2020-02-27,AL,0,1,0.0,1.0
2020-02-28,AL,0,1,0.0,0.0
2020-02-29,AL,0,1,0.0,0.0
2020-03-01,AL,0,1,0.0,0.0
2020-03-02,AL,0,1,0.0,0.0
2020-03-03,AL,0,1,0.0,0.0
2020-03-04,AL,0,1,0.0,0.0
2020-03-05,AL,0,1,0.0,0.0
2020-03-06,AL,0,1,0.0,0.0
2020-03-07,AL,0,1,0.0,0.0
2020-03-08,AL,0,1,0.0,0.0
2020-03-09,AL,0,1,0.0,0.0
2020-03-10,AL,0,1,0.0,0.0
2020-03-11,AL,3,1,3.0,0.0
2020-03-12,AL,4,1,1.0,0.0
2020-03-13,AL,8,1,4.0,0.0
2020-03-14,AL,15,1,7.0,0.0
2020-03-15,AL,28,2,13.0,1.0
2020-03-16,AL,36,2,8.0,0.0
2020-03-17,AL,51,3,15.0,1.0
2020-03-18,AL,61,3,10.0,0.0
2020-03-19,AL,88,4,27.0,1.0
2020-03-20,AL,115,4,27.0,0.0
2020-03-21,AL,149,4,34.0,0.0
2020-03-22,AL,180,4,31.0,0.0
2020-03-23,AL,224,5,44.0,1.0
2020-03-24,AL,294,6,70.0,1.0
2020-03-25,AL,467,10,173.0,4.0
2020-03-26,AL,569,12,102.0,2.0
2020-03-27,AL,677,22,108.0,10.0
2020-03-28,AL,794,27,117.0,5.0
2020-03-29,AL,873,32,79.0,5.0
2020-03-30,AL,994,41,121.0,9.0
2020-03-31,AL,1056,49,62.0,8.0
2020-04-01,AL,1168,56,112.0,7.0
2020-04-02,AL,1364,59,196.0,3.0
2020-04-03,AL,1599,67,235.0,8.0
2020-04-04,AL,1720,71,121.0,4.0
2020-04-05,AL,1897,84,177.0,13.0
2020-04-06,AL,2070,95,173.0,11.0
2020-04-07,AL,2299,108,229.0,13.0
2020-04-08,AL,2605,118,306.0,10.0
2020-04-09,AL,2945,129,340.0,11.0
2020-04-10,AL,3103,141,158.0,12.0
2020-04-11,AL,3336,150,233.0,9.0
2020-04-12,AL,3657,160,321.0,10.0
2020-04-13,AL,3859,168,202.0,8.0
2020-04-14,AL,4030,180,171.0,12.0
2020-04-15,AL,4294,192,264.0,12.0
2020-04-16,AL,4451,204,157.0,12.0
2020-04-17,AL,4543,222,92.0,18.0
2020-04-18,AL,4773,239,230.0,17.0
2020-04-19,AL,4963,248,190.0,9.0
2020-04-20,AL,5147,256,184.0,8.0
2020-04-21,AL,5388,265,241.0,9.0
2020-04-22,AL,5677,283,289.0,18.0
2020-04-23,AL,5883,295,206.0,12.0
2020-04-24,AL,6075,309,192.0,14.0
2020-04-25,AL,6257,322,182.0,13.0
2020-04-26,AL,6458,337,201.0,15.0
2020-04-27,AL,6604,349,146.0,12.0
2020-04-28,AL,6803,361,199.0,12.0
2020-04-29,AL,6962,372,159.0,11.0
2020-04-30,AL,7168,386,206.0,14.0
2020-05-01,AL,7422,404,254.0,18.0
2020-05-02,AL,7682,416,260.0,12.0
2020-05-03,AL,7960,436,278.0,20.0
2020-05-04,AL,8185,455,225.0,19.0
2020-05-05,AL,8502,480,317.0,25.0
2020-05-06,AL,8750,491,248.0,11.0
2020-05-07,AL,9094,500,344.0,9.0
2020-05-08,AL,9415,519,321.0,19.0
2020-05-09,AL,9698,535,283.0,16.0
2020-05-10,AL,9958,546,260.0,11.0
2020-05-11,AL,10238,561,280.0,15.0
2020-05-12,AL,10543,575,305.0,14.0
2020-05-13,AL,10799,592,256.0,17.0
2020-05-14,AL,11138,614,339.0,22.0
2020-05-15,AL,11470,627,332.0,13.0
2020-05-16,AL,11804,636,334.0,9.0
2020-05-17,AL,12114,648,310.0,12.0
2020-05-18,AL,12413,665,299.0,17.0
2020-05-19,AL,12799,681,386.0,16.0
2020-05-20,AL,13158,701,359.0,20.0
2020-05-21,AL,13562,716,404.0,15.0
2020-05-22,AL,13926,728,364.0,12.0
2020-05-23,AL,14299,734,373.0,6.0
2020-05-24,AL,14650,752,351.0,18.0
2020-05-25,AL,15283,764,633.0,12.0
2020-05-26,AL,15871,782,588.0,18.0
2020-05-27,AL,16234,802,363.0,20.0
2020-05-28,AL,16719,821,485.0,19.0
2020-05-29,AL,17232,841,513.0,20.0
2020-05-30,AL,17659,856,427.0,15.0
2020-05-31,AL,18172,866,513.0,10.0
2020-06-01,AL,18496,882,324.0,16.0
2020-06-02,AL,18705,903,209.0,21.0
2020-06-03,AL,18925,919,220.0,16.0
2020-06-04,AL,19233,931,308.0,12.0
2020-06-05,AL,19881,945,648.0,14.0
2020-06-06,AL,20325,958,444.0,13.0
2020-06-07,AL,20745,976,420.0,18.0
2020-06-08,AL,21235,991,490.0,15.0
2020-06-09,AL,21802,1007,567.0,16.0
2020-06-10,AL,22626,1022,824.0,15.0
2020-06-11,AL,23334,1041,708.0,19.0
2020-06-12,AL,24365,1054,1031.0,13.0
2020-06-13,AL,25323,1062,958.0,8.0
2020-06-14,AL,26142,1076,819.0,14.0
2020-06-15,AL,26444,1093,302.0,17.0
2020-06-16,AL,26990,1115,546.0,22.0
2020-06-17,AL,27893,1122,903.0,7.0
2020-06-18,AL,28622,1129,729.0,7.0
2020-06-19,AL,29169,1150,547.0,21.0
2020-06-20,AL,29625,1170,456.0,20.0
2020-06-21,AL,30063,1187,438.0,17.0
2020-06-22,AL,30710,1199,647.0,12.0
2020-06-23,AL,31830,1220,1120.0,21.0
2020-06-24,AL,32816,1243,986.0,23.0
2020-06-25,AL,33814,1254,998.0,11.0
2020-06-26,AL,34836,1267,1022.0,13.0
2020-06-27,AL,35015,1288,179.0,21.0
2020-06-28,AL,36434,1303,1419.0,15.0
2020-06-29,AL,37516,1321,1082.0,18.0
2020-06-30,AL,38400,1344,884.0,23.0
2020-07-01,AL,39566,1362,1166.0,18.0
2020-07-02,AL,41258,1389,1692.0,27.0
2020-07-03,AL,42170,1418,912.0,29.0
2020-07-04,AL,43128,1437,958.0,19.0
2020-07-05,AL,43929,1456,801.0,19.0
2020-07-06,AL,44832,1473,903.0,17.0
2020-07-07,AL,46229,1492,1397.0,19.0
2020-07-08,AL,48015,1522,1786.0,30.0
2020-07-09,AL,49539,1540,1524.0,18.0
2020-07-10,AL,51171,1560,1632.0,20.0
2020-07-11,AL,52635,1580,1464.0,20.0
2020-07-12,AL,54606,1605,1971.0,25.0
2020-07-13,AL,55998,1634,1392.0,29.0
2020-07-14,AL,58098,1669,2100.0,35.0
2020-07-15,AL,60012,1698,1914.0,29.0
2020-07-16,AL,61941,1730,1929.0,32.0
2020-07-17,AL,63960,1754,2019.0,24.0
2020-07-18,AL,65983,1790,2023.0,36.0
2020-07-19,AL,67541,1832,1558.0,42.0
2020-07-20,AL,69043,1862,1502.0,30.0
2020-07-21,AL,70399,1900,1356.0,38.0
2020-07-22,AL,72391,1940,1992.0,40.0
2020-07-23,AL,74468,1977,2077.0,37.0
2020-07-24,AL,76572,2018,2104.0,41.0
2020-07-25,AL,77959,2057,1387.0,39.0
2020-07-26,AL,79718,2100,1759.0,43.0
2020-07-27,AL,81025,2144,1307.0,44.0
2020-07-28,AL,82476,2168,1451.0,24.0
2020-07-29,AL,84421,2208,1945.0,40.0
2020-07-30,AL,86422,2254,2001.0,46.0
2020-07-31,AL,88022,2307,1600.0,53.0
2020-08-01,AL,90043,2352,2021.0,45.0
2020-08-02,AL,91197,2394,1154.0,42.0
2020-08-03,AL,92241,2424,1044.0,30.0
2020-08-04,AL,93190,2471,949.0,47.0
2020-08-05,AL,95052,2509,1862.0,38.0
2020-08-06,AL,96768,2557,1716.0,48.0
2020-08-07,AL,98613,2605,1845.0,48.0
2020-08-08,AL,99551,2648,938.0,43.0
2020-08-09,AL,101164,2686,1613.0,38.0
2020-08-10,AL,102090,2729,926.0,43.0
2020-08-11,AL,103160,2769,1070.0,40.0
2020-08-12,AL,103892,2799,732.0,30.0
2020-08-13,AL,104643,2834,751.0,35.0
2020-08-14,AL,105759,2867,1116.0,33.0
2020-08-15,AL,106588,2903,829.0,36.0
2020-08-16,AL,107330,2933,742.0,30.0
2020-08-17,AL,108753,2960,1423.0,27.0
2020-08-18,AL,110071,2992,1318.0,32.0
2020-08-19,AL,111351,3032,1280.0,40.0
2020-08-20,AL,112389,3061,1038.0,29.0
2020-08-21,AL,113848,3099,1459.0,38.0
2020-08-22,AL,114440,3128,592.0,29.0
2020-08-23,AL,115109,3156,669.0,28.0
2020-08-24,AL,115665,3186,556.0,30.0
2020-08-25,AL,117781,3215,2116.0,29.0
2020-08-26,AL,119475,3238,1694.0,23.0
2020-08-27,AL,120604,3263,1129.0,25.0
2020-08-28,AL,122435,3293,1831.0,30.0
2020-08-29,AL,123705,3327,1270.0,34.0
2020-08-30,AL,124491,3341,786.0,14.0
2020-08-31,AL,126032,3365,1541.0,24.0
2020-09-01,AL,126765,3396,733.0,31.0
2020-09-02,AL,127771,3420,1006.0,24.0
2020-09-03,AL,128750,3448,979.0,28.0
2020-09-04,AL,129894,3474,1144.0,26.0
2020-09-05,AL,130433,3500,539.0,26.0
2020-09-06,AL,131204,3520,771.0,20.0
2020-09-07,AL,131727,3546,523.0,26.0
2020-09-08,AL,132508,3564,781.0,18.0
2020-09-09,AL,133559,3592,1051.0,28.0
2020-09-10,AL,134631,3618,1072.0,26.0
2020-09-11,AL,135584,3638,953.0,20.0
2020-09-12,AL,136627,3661,1043.0,23.0
2020-09-13,AL,137314,3692,687.0,31.0
2020-09-14,AL,138063,3709,749.0,17.0
2020-09-15,AL,139103,3735,1040.0,26.0
2020-09-16,AL,139877,3763,774.0,28.0
2020-09-17,AL,140923,3782,1046.0,19.0
2020-09-18,AL,142258,3798,1335.0,16.0
2020-09-19,AL,143065,3808,807.0,10.0
2020-09-20,AL,143809,3824,744.0,16.0
2020-09-21,AL,144673,3844,864.0,20.0
2020-09-22,AL,145320,3861,647.0,17.0
2020-09-23,AL,146355,3881,1035.0,20.0
2020-09-24,AL,148542,3894,2187.0,13.0
2020-09-25,AL,149493,3902,951.0,8.0
2020-09-26,AL,150207,3915,714.0,13.0
2020-09-27,AL,150841,3931,634.0,16.0
2020-09-28,AL,151579,3945,738.0,14.0
2020-09-29,AL,152799,3966,1220.0,21.0
2020-09-30,AL,153966,3982,1167.0,16.0
2020-10-01,AL,154906,4001,940.0,19.0
2020-10-02,AL,156560,4019,1654.0,18.0
2020-10-03,AL,157333,4036,773.0,17.0
2020-10-04,AL,157860,4057,527.0,21.0
2020-10-05,AL,158589,4085,729.0,28.0
2020-10-06,AL,159581,4106,992.0,21.0
2020-10-07,AL,160163,4126,582.0,20.0
2020-10-08,AL,161725,4144,1562.0,18.0
2020-10-09,AL,162906,4163,1181.0,19.0
2020-10-10,AL,163706,4185,800.0,22.0
2020-10-11,AL,164416,4202,710.0,17.0
2020-10-12,AL,165501,4217,1085.0,15.0
2020-10-13,AL,166367,4238,866.0,21.0
2020-10-14,AL,167573,4256,1206.0,18.0
2020-10-15,AL,168784,4275,1211.0,19.0
2020-10-16,AL,170080,4297,1296.0,22.0
2020-10-17,AL,171049,4314,969.0,17.0
2020-10-18,AL,171895,4336,846.0,22.0
2020-10-19,AL,172953,4358,1058.0,22.0
2020-10-20,AL,174065,4374,1112.0,16.0
2020-10-21,AL,175437,4380,1372.0,6.0
2020-10-23,AL,181233,4418,2078.0,21.0
2020-10-24,AL,182476,4440,1243.0,22.0
2020-10-25,AL,183357,4459,881.0,19.0
2020-10-26,AL,184555,4477,1198.0,18.0
2020-10-27,AL,185864,4500,1309.0,23.0
2020-10-28,AL,187347,4520,1483.0,20.0
2020-10-29,AL,188658,4546,1311.0,26.0
2020-10-30,AL,190432,4561,1774.0,15.0
2020-10-31,AL,192041,4578,1609.0,17.0
2020-11-01,AL,192863,4597,822.0,19.0
2020-11-02,AL,194069,4620,1206.0,23.0
2020-11-03,AL,195842,4637,1773.0,17.0
2020-11-04,AL,197237,4661,1395.0,24.0
2020-11-05,AL,198804,4691,1567.0,30.0
2020-11-06,AL,200369,4716,1565.0,25.0
2020-11-07,AL,201746,4733,1377.0,17.0
2020-11-08,AL,202886,4756,1140.0,23.0
2020-11-09,AL,204680,4780,1794.0,24.0
2020-11-10,AL,206770,4803,2090.0,23.0
2020-11-11,AL,208730,4827,1960.0,24.0
2020-11-12,AL,211651,4859,2921.0,32.0
2020-11-13,AL,213892,4884,2241.0,25.0
2020-11-14,AL,215565,4915,1673.0,31.0
2020-11-15,AL,217154,4940,1589.0,25.0
2020-11-16,AL,218716,4964,1562.0,24.0
2020-11-17,AL,221383,4988,2667.0,24.0
2020-11-18,AL,223744,5008,2361.0,20.0
2020-11-19,AL,226260,5032,2516.0,24.0
2020-11-20,AL,228596,5063,2336.0,31.0
2020-11-21,AL,230178,5096,1582.0,33.0
2020-11-22,AL,231777,5123,1599.0,27.0
2020-11-23,AL,234534,5150,2757.0,27.0
2020-11-24,AL,237022,5173,2488.0,23.0
2020-11-25,AL,239740,5210,2718.0,37.0
2020-11-26,AL,240614,5233,874.0,23.0
2020-11-27,AL,242643,5267,2029.0,34.0
2020-11-28,AL,244811,5303,2168.0,36.0
2020-11-29,AL,246949,5345,2138.0,42.0
2020-11-30,AL,250394,5381,3445.0,36.0
2020-12-02,AL,257776,5452,3535.0,41.0
2020-12-04,AL,264888,5532,3325.0,39.0
2020-12-05,AL,267027,5567,2139.0,35.0
2020-12-06,AL,269291,5625,2264.0,58.0
2020-12-08,AL,277296,5728,3516.0,55.0
2020-12-12,AL,292643,5960,2663.0,66.0
2020-12-13,AL,294855,5999,2212.0,39.0
2020-12-19,AL,318759,6364,2471.0,61.0
2020-12-20,AL,321290,6427,2531.0,63.0
2020-12-24,AL,338302,6701,3536.0,61.0
2020-12-25,AL,339365,6757,1063.0,56.0
2020-12-26,AL,341687,6828,2322.0,71.0
2020-12-27,AL,343943,6902,2256.0,74.0
2021-01-16,AL,420657,8484,1902.0,69.0
2021-01-17,AL,422145,8554,1488.0,70.0
2021-01-24,AL,441118,9130,1821.0,72.0
2021-01-25,AL,444049,9196,2931.0,66.0
2021-01-27,AL,450701,9333,3547.0,61.0
2021-01-30,AL,457628,9561,1839.0,67.0
2021-01-31,AL,458805,9599,1177.0,38.0
2021-02-01,AL,461008,9652,2203.0,53.0
2021-02-02,AL,463255,9705,2247.0,53.0
2021-02-03,AL,465986,9763,2731.0,58.0
2021-02-04,AL,467595,9813,1609.0,50.0
2021-02-05,AL,469585,9864,1990.0,51.0
2021-02-06,AL,470587,9906,1002.0,42.0
2021-02-07,AL,471644,9942,1057.0,36.0
2021-02-08,AL,473130,9979,1486.0,37.0
2021-02-09,AL,474649,10026,1519.0,47.0
2021-02-10,AL,476223,10076,1574.0,50.0
2021-02-11,AL,477475,10113,1252.0,37.0
2021-02-12,AL,478669,10147,1194.0,34.0
2021-02-13,AL,479713,10173,1044.0,26.0
2021-02-14,AL,480363,10205,650.0,32.0
2021-02-15,AL,481234,10234,871.0,29.0
2021-02-16,AL,482188,10264,954.0,30.0
2021-02-17,AL,483213,10296,1025.0,32.0
2021-02-18,AL,484023,10325,810.0,29.0
2021-02-19,AL,484805,10360,782.0,35.0
2021-02-20,AL,485558,10392,753.0,32.0
2021-02-21,AL,486223,10426,665.0,34.0
2021-02-22,AL,487572,10447,1349.0,21.0
2021-02-23,AL,488932,10469,1360.0,22.0
2021-02-24,AL,489901,10493,969.0,24.0
2021-02-25,AL,490660,10515,759.0,22.0
2021-02-26,AL,491559,10545,899.0,30.0
2021-02-27,AL,492025,10564,466.0,19.0
2021-02-28,AL,492570,10577,545.0,13.0
2021-03-01,AL,493291,10594,721.0,17.0
2021-03-02,AL,495957,10608,2666.0,14.0
2021-03-03,AL,497013,10619,1056.0,11.0
2021-03-04,AL,497857,10638,844.0,19.0
2021-03-05,AL,498460,10657,603.0,19.0
2021-03-06,AL,498852,10675,392.0,18.0
2021-03-07,AL,499105,10690,253.0,15.0
2021-03-08,AL,499659,10707,554.0,17.0
2021-03-09,AL,500470,10723,811.0,16.0
2021-03-10,AL,501350,10740,880.0,17.0
2021-03-11,AL,501900,10751,550.0,11.0
2021-03-12,AL,502516,10761,616.0,10.0
2021-03-13,AL,502879,10779,363.0,18.0
2021-03-15,AL,507583,10808,473.0,10.0
2021-03-16,AL,508305,10820,722.0,12.0
2021-03-17,AL,508868,10839,563.0,19.0
2021-03-18,AL,509383,10845,515.0,6.0
2021-03-19,AL,509916,10851,533.0,6.0
2021-03-20,AL,510281,10862,365.0,11.0
2021-03-21,AL,510579,10877,298.0,15.0
2021-03-22,AL,510766,10885,187.0,8.0
2021-03-23,AL,511664,10895,898.0,10.0
2021-03-24,AL,512173,10902,509.0,7.0
2021-03-25,AL,512628,10922,455.0,20.0
2021-03-26,AL,513116,10931,488.0,9.0
2021-03-27,AL,513430,10940,314.0,9.0
2021-03-28,AL,513639,10950,209.0,10.0
2021-03-29,AL,514014,10959,375.0,9.0
2021-03-30,AL,514469,10970,455.0,11.0
2021-03-31,AL,514924,10975,455.0,5.0
2021-04-01,AL,515362,10986,438.0,11.0
2021-04-02,AL,515714,10993,352.0,7.0
2021-04-03,AL,515896,11006,182.0,13.0
2021-04-04,AL,516014,11015,118.0,9.0
2021-04-05,AL,516278,11022,264.0,7.0
2021-04-06,AL,516693,11030,415.0,8.0
2021-04-07,AL,517119,11042,426.0,12.0
2021-04-08,AL,517459,11045,340.0,3.0
2021-04-09,AL,517817,11057,358.0,12.0
2021-04-10,AL,518113,11061,296.0,4.0
2021-04-11,AL,518281,11068,168.0,7.0
2021-04-12,AL,519736,11074,1455.0,6.0
2021-04-13,AL,520204,11085,468.0,11.0
2021-04-14,AL,520614,11091,410.0,6.0
2021-04-15,AL,521026,11092,412.0,1.0
2021-04-16,AL,521532,11097,506.0,5.0
2021-04-17,AL,521790,11104,258.0,7.0
2021-04-18,AL,521893,11110,103.0,6.0
2021-04-19,AL,523332,11112,1439.0,2.0
2021-04-20,AL,523804,11119,472.0,7.0
2021-04-21,AL,524460,11125,656.0,6.0
2021-04-22,AL,524876,11130,416.0,5.0
2021-04-23,AL,525287,11136,411.0,6.0
2021-04-24,AL,525529,11149,242.0,13.0
2021-04-25,AL,525780,11157,251.0,8.0
2021-04-26,AL,526074,11164,294.0,7.0
2021-04-27,AL,526497,11170,423.0,6.0
2021-04-28,AL,526935,11175,438.0,5.0
2021-04-29,AL,527341,11185,406.0,10.0
2021-04-30,AL,527709,11190,368.0,5.0
2021-05-01,AL,527947,11196,238.0,6.0
2021-05-02,AL,528115,11202,168.0,6.0
2021-05-03,AL,528469,11208,354.0,6.0
2021-05-04,AL,528846,11219,377.0,11.0
2021-05-05,AL,529431,11227,585.0,8.0
2021-05-06,AL,529765,11237,334.0,10.0
2021-05-07,AL,530190,11253,425.0,16.0
2021-05-08,AL,530433,11259,243.0,6.0
2021-05-09,AL,530550,11270,117.0,11.0
2021-05-10,AL,530859,11275,309.0,5.0
2021-05-11,AL,531230,11287,371.0,12.0
2021-05-12,AL,532370,11292,1140.0,5.0
2021-05-14,AL,539155,11303,1453.0,7.0
2021-05-15,AL,539407,11309,252.0,6.0
2021-05-16,AL,539585,11320,178.0,11.0
2021-05-17,AL,539957,11325,372.0,5.0
2021-05-18,AL,540292,11331,335.0,6.0
2021-05-19,AL,540622,11339,330.0,8.0
2021-05-20,AL,541079,11348,457.0,9.0
2021-05-21,AL,541330,11354,251.0,6.0
2021-05-22,AL,541519,11359,189.0,5.0
2021-05-23,AL,541650,11359,131.0,0.0
2021-05-24,AL,541971,11366,321.0,7.0
2021-05-25,AL,542251,11374,280.0,8.0
2021-05-26,AL,542597,11377,346.0,3.0
2021-05-27,AL,542830,11384,233.0,7.0
2021-05-28,AL,543059,11386,229.0,2.0
2021-05-29,AL,543189,11391,130.0,5.0
2021-05-30,AL,543295,11397,106.0,6.0
2021-05-31,AL,543396,11401,101.0,4.0
2021-06-01,AL,543605,11406,209.0,5.0
2021-06-02,AL,543848,11414,243.0,8.0
2021-06-03,AL,544131,11418,283.0,4.0
2021-06-04,AL,544361,11424,230.0,6.0
2021-06-05,AL,544460,11427,99.0,3.0
2021-06-06,AL,544534,11434,74.0,7.0
2021-06-07,AL,544733,11441,199.0,7.0
2021-06-08,AL,544898,11448,165.0,7.0
2021-06-09,AL,545114,11450,216.0,2.0
2021-06-10,AL,545253,11453,139.0,3.0
2021-06-11,AL,545507,11455,254.0,2.0
2021-06-12,AL,545637,11461,130.0,6.0
2021-06-13,AL,545756,11465,119.0,4.0
2021-06-14,AL,545917,11466,161.0,1.0
2021-06-15,AL,546088,11469,171.0,3.0
2021-06-16,AL,546241,11475,153.0,6.0
2021-06-17,AL,546426,11479,185.0,4.0
2021-06-18,AL,546573,11481,147.0,2.0
2021-06-19,AL,546685,11484,112.0,3.0
2021-06-20,AL,546772,11487,87.0,3.0
2021-06-21,AL,546949,11492,177.0,5.0
2021-06-22,AL,547187,11497,238.0,5.0
2021-06-23,AL,547405,11502,218.0,5.0
2021-06-24,AL,547653,11507,248.0,5.0
2021-06-25,AL,547830,11514,177.0,7.0
2021-06-26,AL,548006,11519,176.0,5.0
2021-06-27,AL,548160,11524,154.0,5.0
2021-06-28,AL,548359,11528,199.0,4.0
2021-06-29,AL,548689,11531,330.0,3.0
2021-06-30,AL,548971,11531,282.0,0.0
2021-07-01,AL,549275,11533,304.0,2.0
2021-07-02,AL,549523,11537,248.0,4.0
2021-07-03,AL,549688,11542,165.0,5.0
2021-07-04,AL,549812,11550,124.0,8.0
2021-07-05,AL,549997,11555,185.0,5.0
2021-07-06,AL,550538,11559,541.0,4.0
2021-07-07,AL,551076,11564,538.0,5.0
2021-07-08,AL,551647,11568,571.0,4.0
2021-07-09,AL,552092,11573,445.0,5.0
2021-07-10,AL,552398,11577,306.0,4.0
2021-07-11,AL,552686,11580,288.0,3.0
2021-07-12,AL,553390,11584,704.0,4.0
2021-07-13,AL,554057,11591,667.0,7.0
2021-07-14,AL,555008,11599,951.0,8.0
2021-07-15,AL,555976,11607,968.0,8.0
2021-07-16,AL,556837,11613,861.0,6.0
2021-07-17,AL,557538,11616,701.0,3.0
2021-07-18,AL,558174,11623,636.0,7.0
2021-07-19,AL,559561,11636,1387.0,13.0
2021-07-20,AL,561112,11642,1551.0,6.0
2021-07-21,AL,562621,11654,1509.0,12.0
2021-07-22,AL,564387,11663,1766.0,9.0
2021-07-23,AL,566252,11668,1865.0,5.0
2021-07-24,AL,567747,11676,1495.0,8.0
2021-07-25,AL,569145,11690,1398.0,14.0
2021-07-26,AL,571837,11701,2692.0,11.0
2021-07-27,AL,574508,11719,2671.0,18.0
2021-07-28,AL,577230,11730,2722.0,11.0
2021-07-29,AL,580007,11748,2777.0,18.0
2021-07-30,AL,582599,11761,2592.0,13.0
2021-07-31,AL,584351,11783,1752.0,22.0
2021-08-01,AL,586051,11804,1700.0,21.0
2021-08-02,AL,589318,11837,3267.0,33.0
2021-08-03,AL,592730,11865,3412.0,28.0
2021-08-05,AL,600122,11926,3601.0,34.0
2021-08-07,AL,604310,11994,310.0,38.0
2021-08-13,AL,628218,12262,3593.0,60.0
2021-08-14,AL,631471,12326,3253.0,64.0
2021-08-15,AL,633825,12369,2354.0,43.0
2021-08-21,AL,659398,12732,3246.0,56.0
2021-08-22,AL,661937,12788,2539.0,56.0
2021-08-23,AL,665419,12846,3482.0,58.0
2021-08-28,AL,687534,13186,3311.0,70.0
2021-09-04,AL,718257,13674,2852.0,74.0
2021-09-05,AL,720744,13747,2487.0,73.0
2021-09-11,AL,743830,14207,1844.0,74.0
2021-09-12,AL,746344,14262,2514.0,55.0
2021-09-14,AL,753911,14393,3664.0,67.0
2021-09-16,AL,760909,14535,3064.0,69.0
2021-09-17,AL,764277,14600,3368.0,65.0
2021-09-18,AL,766248,14665,1971.0,65.0
2021-09-19,AL,768080,14738,1832.0,73.0
2021-09-20,AL,771326,14796,3246.0,58.0
2021-09-21,AL,774358,14855,3032.0,59.0
2021-09-22,AL,777642,14912,3284.0,57.0
2021-09-23,AL,780223,14960,2581.0,48.0
2021-09-24,AL,783154,15018,2931.0,58.0
2021-09-25,AL,784694,15067,1540.0,49.0
2021-09-26,AL,786120,15119,1426.0,52.0
2021-09-27,AL,788126,15170,2006.0,51.0
2021-09-28,AL,790246,15228,2120.0,58.0
